"Nominee","Party","Home state","Running mate","Electoral vote","Popular vote","Percentage","year","state","url"
"Michael Dukakis","Democratic","Massachusetts","Lloyd Bentsen","0","1 320 352","42 60",1988,"New_Jersey","https://en.wikipedia.org/wiki/1988_United_States_presidential_election_in_New_Jersey"
"Bill Clinton","Democratic","Arkansas","Al Gore","15","1 436 206","42 95",1992,"New_Jersey","https://en.wikipedia.org/wiki/1992_United_States_presidential_election_in_New_Jersey"
"George H W Bush","Republican","Texas","Dan Quayle","0","1 356 865","40 58",1992,"New_Jersey","https://en.wikipedia.org/wiki/1992_United_States_presidential_election_in_New_Jersey"
"Ross Perot","Independent","Texas","James Stockdale","0","521 829","15 61",1992,"New_Jersey","https://en.wikipedia.org/wiki/1992_United_States_presidential_election_in_New_Jersey"
"Bill Clinton","Democratic","Arkansas","Al Gore","15","1 652 329","53 72",1996,"New_Jersey","https://en.wikipedia.org/wiki/1996_United_States_presidential_election_in_New_Jersey"
"Bob Dole","Republican","Kansas","Jack Kemp","0","1 103 078","35 86",1996,"New_Jersey","https://en.wikipedia.org/wiki/1996_United_States_presidential_election_in_New_Jersey"
"Ross Perot","Independent","Texas","Pat Choate","0","262 134","8 52",1996,"New_Jersey","https://en.wikipedia.org/wiki/1996_United_States_presidential_election_in_New_Jersey"
"Al Gore","Democratic","Tennessee","Joe Lieberman","15","1 788 850","56 13",2000,"New_Jersey","https://en.wikipedia.org/wiki/2000_United_States_presidential_election_in_New_Jersey"
"George W Bush","Republican","Texas","Dick Cheney","0","1 284 173","40 29",2000,"New_Jersey","https://en.wikipedia.org/wiki/2000_United_States_presidential_election_in_New_Jersey"
"John Kerry","Democratic","Massachusetts","John Edwards","15","1 911 430","52 92",2004,"New_Jersey","https://en.wikipedia.org/wiki/2004_United_States_presidential_election_in_New_Jersey"
"George W Bush","Republican","Texas","Dick Cheney","0","1 670 003","46 24",2004,"New_Jersey","https://en.wikipedia.org/wiki/2004_United_States_presidential_election_in_New_Jersey"
"Barack Obama","Democratic","Illinois","Joe Biden","15","2 215 422","57 14",2008,"New_Jersey","https://en.wikipedia.org/wiki/2008_United_States_presidential_election_in_New_Jersey"
"John McCain","Republican","Arizona","Sarah Palin","0","1 613 207","41 61",2008,"New_Jersey","https://en.wikipedia.org/wiki/2008_United_States_presidential_election_in_New_Jersey"
"Barack Obama","Democratic","Illinois","Joe Biden","14","2 125 101","58 38",2012,"New_Jersey","https://en.wikipedia.org/wiki/2012_United_States_presidential_election_in_New_Jersey"
"Mitt Romney","Republican","Massachusetts","Paul Ryan","0","1 477 568","40 59",2012,"New_Jersey","https://en.wikipedia.org/wiki/2012_United_States_presidential_election_in_New_Jersey"
"Hillary Clinton","Democratic","New York","Tim Kaine","14","2 148 278","55 45",2016,"New_Jersey","https://en.wikipedia.org/wiki/2016_United_States_presidential_election_in_New_Jersey"
"Donald Trump","Republican","New York","Mike Pence","0","1 601 933","41 35",2016,"New_Jersey","https://en.wikipedia.org/wiki/2016_United_States_presidential_election_in_New_Jersey"
